osm_id,category,name,name_ar,lat,lon,capacity,available,is_shelter,province,pm2_5,us_aqi,observation_time,wheelchair_accessible,ground_floor,medical_staff_onsite
4282424420,place_of_worship,Tikbab,,36.5337201,5.6119714,200,200,True,Jijel,9.1,51.0,2026-09-19T08:00,,,
4283577391,place_of_worship,مسجد الامام سحنون,مسجد الامام سحنون,36.2599153,7.0743986,200,200,True,Guelma,7.9,50.0,2026-09-19T08:00,,,
4283585881,place_of_worship,مسجد القاسم,مسجد القاسم,36.2571618,7.0677973,200,200,True,Guelma,7.9,50.0,2026-09-19T08:00,,,
4283597233,school,CEM,المتوسطة الجديدة,36.2652203,7.0741875,300,300,True,Guelma,7.9,50.0,2026-09-19T08:00,,,
4284522790,health_facility,عيادة المنار,عيادة المنار,36.2842567,7.9474534,20,20,False,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4284754289,school,CEM Haddam Belkacem,,36.2612978,7.0789281,300,300,True,Guelma,7.9,50.0,2026-09-19T08:00,,,
4284763189,health_facility,Clinique multi-services,,36.2611379,7.0731275,20,20,False,Guelma,7.9,50.0,2026-09-19T08:00,,,
4285773101,place_of_worship,مسجد عبد الله بن مسعود,مسجد عبد الله بن مسعود,36.4691583,7.4221344,200,200,True,Guelma,10.1,51.0,2026-09-19T08:00,,,
4285797291,place_of_worship,مسجد الإمام عبد الحميد بن باديس,مسجد الإمام عبد الحميد بن باديس,36.4654862,7.4293857,200,200,True,Guelma,10.1,51.0,2026-09-19T08:00,,,
4285829489,place_of_worship,مسجد أبو بكر الصديق,مسجد أبو بكر الصديق,36.4668784,7.4092332,200,200,True,Guelma,10.1,51.0,2026-09-19T08:00,,,
4285829589,place_of_worship,المسجد العتيق ابن خلدون,المسجد العتيق ابن خلدون,36.4646177,7.4271829,200,200,True,Guelma,10.1,51.0,2026-09-19T08:00,,,
4286770951,place_of_worship,,,36.0630928,5.9539361,200,200,True,Sétif,8.2,54.0,2026-09-19T08:00,,,
4286821612,place_of_worship,,,36.1234075,5.9857051,200,200,True,Mila,8.1,54.0,2026-09-19T08:00,,,
4289364190,place_of_worship,مسجد السبع,مسجد السبع,36.844866,8.076489,200,200,True,El Tarf,7.7,44.0,2026-09-19T08:00,,,
4289658287,school,Primaire Ideraken,,36.6301279,4.7802703,300,300,True,Béjaïa,11.7,51.0,2026-09-19T08:00,,,
4289676193,school,Ecole primaire El Had,,36.6162131,4.7741106,300,300,True,Béjaïa,11.7,51.0,2026-09-19T08:00,,,
4298792532,school,,,37.0852977,6.4740347,300,300,True,Skikda,8.1,39.0,2026-09-19T08:00,,,
4304646488,school,Ecole Primaire Kirouani Abdenour,,36.5682564,4.6161596,300,300,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
4304646647,place_of_worship,,,36.5688055,4.6167191,200,200,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
4305388057,place_of_worship,Mzaret Tizi Mine,,36.4244634,4.9307654,200,200,True,Béjaïa,10.6,54.0,2026-09-19T08:00,,,
4305388068,place_of_worship,Timsedart,ثيمصدرث,36.4477732,4.9295679,200,200,True,Béjaïa,10.6,54.0,2026-09-19T08:00,,,
4308702674,health_facility,Clinique Seybouse,,36.904657,7.745835,20,20,False,Annaba,8.3,42.0,2026-09-19T08:00,,,
4310294120,health_facility,,,36.2438135,6.2826686,20,20,False,Mila,8.4,52.0,2026-09-19T08:00,,,
4310359690,school,ثانوية معركة عين فوة,ثانوية معركة عين فوة,36.2430356,6.2830054,300,300,True,Mila,8.4,52.0,2026-09-19T08:00,,,
4311851890,place_of_worship,مسجد أبا ذر الغفاري,مسجد أبا ذر الغفاري,36.190996,5.4133042,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
4312139889,health_facility,médecine du travail,,36.1809403,5.4042201,100,100,False,Sétif,9.4,55.0,2026-09-19T08:00,,,
4313518202,place_of_worship,El Karama,,36.1604135,5.6867316,200,200,True,Sétif,8.6,55.0,2026-09-19T08:00,,,
4315494498,health_facility,Polyclinique bourouak rokia,,36.3290082,6.5799389,20,20,False,Constantine,10.5,53.0,2026-09-19T08:00,,,
4315785202,place_of_worship,Mosquée El Fath,مسجد الفتح,36.766681,8.320331,200,200,True,El Tarf,7.8,48.0,2026-09-19T08:00,,,
4316966296,health_facility,polyclinique Souk El Tenine,,36.6263104,5.3360406,100,100,False,Béjaïa,12.4,51.0,2026-09-19T08:00,,,
4317771896,place_of_worship,Djamaâ Assouel,,36.5448803,5.4132373,200,200,True,Béjaïa,9.3,52.0,2026-09-19T08:00,,,
4318717882,school,CEM Ilmaten,إكمالية إلماثن,36.6679214,4.7697933,300,300,True,Béjaïa,11.7,51.0,2026-09-19T08:00,,,
4318717885,place_of_worship,,,36.7268592,4.8189763,200,200,True,Béjaïa,10.2,46.0,2026-09-19T08:00,,,
4318736731,school,Lycée Mouhali Amar,ثانوية موحالي اعمر,36.5500906,4.6848211,300,300,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
4318802795,place_of_worship,Taourirt,,36.5968268,4.6301071,200,200,True,Béjaïa,12.0,53.0,2026-09-19T08:00,,,
4321355259,place_of_worship,1 Novembre,,36.1647275,6.186263,200,200,True,Mila,8.0,54.0,2026-09-19T08:00,,,
4321403910,school,CEM Brana,,36.1661693,6.1625211,300,300,True,Mila,8.0,54.0,2026-09-19T08:00,,,
4321404036,school,École primaire Abbane Ramdane,,36.1627844,6.1760904,300,300,True,Mila,8.0,54.0,2026-09-19T08:00,,,
4321658756,place_of_worship,,,36.8319157,7.8658129,200,200,True,Annaba,8.2,45.0,2026-09-19T08:00,,,
4321658832,place_of_worship,,,36.830845,7.8978213,200,200,True,Annaba,8.2,45.0,2026-09-19T08:00,,,
4321658833,place_of_worship,,,36.845615,7.7833589,200,200,True,Annaba,9.9,48.0,2026-09-19T08:00,,,
4322170401,place_of_worship,,,36.5976497,4.845153,200,200,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
4322174206,school,Bouâadni,,36.5894534,4.8344656,300,300,True,Béjaïa,12.8,53.0,2026-09-19T08:00,,,
4322719489,fire_station,Unité de protection civile,الحماية المدنية,36.2487185,6.288087,30,30,False,Mila,8.4,52.0,2026-09-19T08:00,,,
4323246391,health_facility,بوفلغط رمضان,بوفلغط رمضان,36.3980428,6.3261281,100,100,False,Mila,9.8,53.0,2026-09-19T08:00,,,
4323884360,place_of_worship,Masjid Ennour,مسجد النور,36.3977968,6.322205,200,200,True,Mila,9.8,53.0,2026-09-19T08:00,,,
4323936587,place_of_worship,Mosquée Omar Ibn El Khattab,مسجد عمر بن الخطاب,36.3966979,6.3231473,200,200,True,Mila,9.8,53.0,2026-09-19T08:00,,,
4324001876,school,CEM Battle Marsho 1960,,36.3958501,6.3244046,300,300,True,Mila,9.8,53.0,2026-09-19T08:00,,,
4326609895,health_facility,Clinique ORL Oranger,عيادة البرتقال,36.9044273,7.7442451,20,20,False,Annaba,8.3,42.0,2026-09-19T08:00,,,
4327362796,place_of_worship,المسجد المركزي,المسجد المركزي,36.1848035,5.3104172,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
4327362810,place_of_worship,مسجد حسان بن ثابت,مسجد حسان بن ثابت,36.1905885,5.3098067,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
4330090877,place_of_worship,Sidi Messaoud,,36.5596297,5.5036943,200,200,True,Jijel,9.1,51.0,2026-09-19T08:00,,,
4331245489,place_of_worship,Mausolée Djerba,,36.8158097,4.9892806,200,200,True,Béjaïa,9.9,43.0,2026-09-19T08:00,,,
4331309203,place_of_worship,مسجد الأمير عبد القادر,مسجد الأمير عبد القادر,36.5192452,6.2592643,200,200,True,Mila,10.5,52.0,2026-09-19T08:00,,,
4333623834,health_facility,Centre D'Appareillage Orthopédique (PROTHESIA),مركز تركيب الأعضاء الإصطناعية,36.1886055,5.436589,20,20,False,Sétif,9.4,55.0,2026-09-19T08:00,,,
4334558218,school,Technicum Mohamed sedik ben yahia,,36.3253894,6.5770765,300,300,True,Constantine,10.5,53.0,2026-09-19T08:00,,,
4334573398,school,École primaire El Eidi khalifa,,36.3398424,6.5808752,300,300,True,Constantine,10.5,53.0,2026-09-19T08:00,,,
4334592753,school,El zawech lycée,,36.347558,6.5903611,300,300,True,Constantine,10.5,53.0,2026-09-19T08:00,,,
4335939277,place_of_worship,Mosquée El Hidjra,مسجد الهجرة,36.1929168,5.3208571,200,200,True,Sétif,9.6,55.0,2026-09-19T08:00,,,
4337579094,emergency_shelter,,,36.8222522,6.8888177,150,150,True,Skikda,11.4,48.0,2026-09-19T08:00,,,
4337596494,school,Moussa chaaban,,36.3372533,6.5855696,300,300,True,Constantine,10.5,53.0,2026-09-19T08:00,,,
4337897154,place_of_worship,Sidi el Houcine,سيذي الحسين,36.4305711,4.8209672,200,200,True,Bordj Bou Arréridj,11.1,54.0,2026-09-19T08:00,,,
4341521577,school,École DE LANGUES DEHILI,,36.4506564,6.2665634,300,300,True,Mila,10.6,54.0,2026-09-19T08:00,,,
4345617997,health_facility,غرفة العناية الفرين,غرفة العناية الفرين,36.8263673,8.4214444,20,20,False,El Tarf,9.3,46.0,2026-09-19T08:00,,,
4347764090,school,ahmed touil,,36.521216,5.8552536,300,300,True,Jijel,10.1,51.0,2026-09-19T08:00,,,
4349675395,school,متوسطة شطي,متوسطة شطي,37.0106348,6.5628238,300,300,True,Skikda,7.8,39.0,2026-09-19T08:00,,,
4350819692,school,ابتدائية سيدي اعلي وشداد,ابتدائية سيدي اعلي وشداد,36.4649097,4.5218419,300,300,True,Bordj Bou Arréridj,15.0,54.0,2026-09-19T08:00,,,
4351620213,school,CEM des Frères Baoug,متوسطة ثاوريرث,36.6139495,4.6590138,300,300,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
4351622316,school,مدرسة ابتدائية,مدرسة ابتدائية,36.6136155,4.6509975,300,300,True,Béjaïa,12.8,51.0,2026-09-19T08:00,,,
4351916097,health_facility,salle de soins Abbas-Rabah,قاعة العلاج تاسوست,36.8001276,5.8452106,20,20,False,Jijel,11.1,50.0,2026-09-19T08:00,,,
4356111265,place_of_worship,Mosquée Abou Baker esSeddik,مسجد ابو بكر الصديق,36.5978059,6.7528313,200,200,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
4356111266,place_of_worship,Mosquée el Falah,مسجد الفلاح,36.58974,6.7392272,200,200,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
4356111267,place_of_worship,Mosquée el Taouba,مسجد التوبة,36.5977521,6.7501706,200,200,True,Constantine,8.8,50.0,2026-09-19T08:00,,,
4356957389,place_of_worship,الدوان الوطني للشؤون الدينية والأوقاف - عنابة,الدوان الوطني للشؤون الدينية والأوقاف - عنابة,36.9030662,7.7451718,200,200,True,Annaba,8.3,42.0,2026-09-19T08:00,,,
4356957689,school,المدرسة الإبتدائية - العقيد عميروش,المدرسة الإبتدائية - العقيد عميروش,36.9049203,7.7452209,300,300,True,Annaba,8.3,42.0,2026-09-19T08:00,,,
4358125790,place_of_worship,مسجد طارق بن زياد,مسجد طارق بن زياد,36.2915478,7.9430201,200,200,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4358146690,place_of_worship,مسجد عائشة أم المؤمنين,مسجد عائشة أم المؤمنين,36.2835615,7.9458004,200,200,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4358149190,place_of_worship,مسجد التقوى,مسجد التقوى,36.2898432,7.9330624,200,200,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4360210290,school,,,36.2478213,6.2855798,300,300,True,Mila,8.4,52.0,2026-09-19T08:00,,,
4360212890,school,مدرسة سكينة,مدرسة سكينة,36.3560644,6.6100788,300,300,True,Constantine,8.4,54.0,2026-09-19T08:00,,,
4361308893,place_of_worship,mosque Souk El Ténine Centre مسجد سوق الاثنين المركزي,مسجد سوق الاثنين المركزي,36.625366,5.335644,200,200,True,Béjaïa,12.4,51.0,2026-09-19T08:00,,,
4361597889,school,CEM boumaaraf Sebti,,36.2822941,7.9864797,300,300,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4361681294,school,ابتدائية ابن باديس,ابتدائية ابن باديس,36.1235012,7.531965,300,300,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361681691,health_facility,المؤسسة العمومية الاستشفائية هواري بومدين,المؤسسة العمومية الاستشفائية هواري بومدين,36.131672,7.533409,100,100,False,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361682208,school,ابتدائية شرفي محمد الخذير,ابتدائية شرفي محمد الخذير,36.12911,7.5338425,300,300,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361704694,school,ثانوية سويداني بوجمعة,ثانوية سويداني بوجمعة,36.1215958,7.5267071,300,300,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361768808,health_facility,,,36.1214179,7.5290004,20,20,False,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361805494,place_of_worship,Mosquée Salam,مسجد السلام,36.1367042,7.5347498,200,200,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361816093,school,متوسطة بعرور عبد العزيز,متوسطة بعرور عبد العزيز,36.1311163,7.5308015,300,300,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4361816105,fire_station,,,36.1148847,7.5261489,30,30,False,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362020891,place_of_worship,مسجد مالك بن انس,مسجد مالك بن انس,36.1201907,7.5304253,200,200,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362020892,place_of_worship,المدرسة القرآنية,المدرسة القرآنية,36.120086,7.5303564,200,200,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362039894,school,ابتدائية حوبار يوسف,ابتدائية حوبار يوسف,36.1365329,7.5284522,300,300,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362039895,health_facility,,,36.1171867,7.527727,20,20,False,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362064789,school,متوسطة ابي بكر عبد الله المالكي,متوسطة ابي بكر عبد الله المالكي,36.1377794,7.5298549,300,300,True,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362065292,health_facility,المستشفى القديم,المستشفى القديم,36.1324083,7.5301868,100,100,False,Guelma,8.2,51.0,2026-09-19T08:00,,,
4362131288,place_of_worship,Mosquée Mokrani مسجد المقراني,مسجد المقراني,36.1967897,5.4265529,200,200,True,Sétif,9.4,55.0,2026-09-19T08:00,,,
4362722799,emergency_shelter,,,36.4788927,4.5118656,150,150,True,Tizi Ouzou,15.0,54.0,2026-09-19T08:00,,,
4364640197,fire_station,Unité de protection civile,الحماية المدنية,36.1280071,7.5338548,30,30,False,Guelma,8.2,51.0,2026-09-19T08:00,,,
4366293047,place_of_worship,,,36.3651312,4.5326462,200,200,True,Bordj Bou Arréridj,13.6,54.0,2026-09-19T08:00,,,
4366518690,health_facility,EPSP El Mellah,,36.1116137,5.6749865,20,20,False,Sétif,8.6,55.0,2026-09-19T08:00,,,
4366530692,school,Primaire Bachir Cherif A/Z,,36.1095328,5.6760573,300,300,True,Sétif,8.6,55.0,2026-09-19T08:00,,,
4366530693,school,CEM Baaziz Abdallah,,36.1064616,5.6740046,300,300,True,Sétif,8.6,55.0,2026-09-19T08:00,,,
4366549490,school,Lycee El Mellah,,36.1061363,5.6738475,300,300,True,Sétif,8.6,55.0,2026-09-19T08:00,,,
4368070795,school,,,36.9045116,7.7518778,300,300,True,Annaba,8.3,42.0,2026-09-19T08:00,,,
4368104799,school,École primaire,مدرسة ابتدائية,36.6261588,5.3381876,300,300,True,Béjaïa,12.4,51.0,2026-09-19T08:00,,,
4368954901,school,École Djenaoui Ali,,36.2855485,7.9694414,300,300,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4368955096,health_facility,policlinique Diar Zarga,,36.2871513,7.9713974,100,100,False,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4368956304,place_of_worship,مسجد التوبة,مسجد التوبة,36.2765421,7.9416307,200,200,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4369023391,school,école Riahi Med Larbi,,36.2801458,7.9497143,300,300,True,Souk Ahras,8.5,51.0,2026-09-19T08:00,,,
4373610860,place_of_worship,,,36.4209916,5.263227,200,200,True,Sétif,9.6,54.0,2026-09-19T08:00,,,
4373621626,place_of_worship,,,36.4366604,5.2787034,200,200,True,Sétif,9.6,54.0,2026-09-19T08:00,,,
4374603593,school,ابتدائية شلوفي الطاهر,ابتدائية شلوفي الطاهر,36.2672163,6.497429,300,300,True,Constantine,9.2,53.0,2026-09-19T08:00,,,
4375261390,school,الصادق حماني,الصادق حماني,36.3573405,6.6413199,300,300,True,Constantine,8.4,54.0,2026-09-19T08:00,,,
4375266990,place_of_worship,El Gofrane,مسجد الغفران,36.8027752,7.7360112,200,200,True,Annaba,9.9,48.0,2026-09-19T08:00,,,
4377119689,school,دار القلم,دار القلم,36.3564717,6.6338813,300,300,True,Constantine,8.4,54.0,2026-09-19T08:00,,,
4377875295,place_of_worship,مسجد عبد المومن,مسجد عبد المومن,36.0783682,4.7604612,200,200,True,Bordj Bou Arréridj,10.4,56.0,2026-09-19T08:00,,,
4379823390,school,Lycée Nouioua Fatima,,36.3110811,6.6296934,300,300,True,Constantine,8.4,54.0,2026-09-19T08:00,,,
4379823391,school,CEM Ahmed Abbas,,36.3114431,6.6311621,300,300,True,Constantine,8.4,54.0,2026-09-19T08:00,,,
4379825890,health_facility,Clinique publique,مصحة عمومية زواغي,36.3117116,6.6301351,20,20,False,Constantine,8.4,54.0,2026-09-19T08:00,,,
4379827490,health_facility,Clinique Athena Medical Center,,36.3117244,6.6272445,20,20,False,Constantine,8.4,54.0,2026-09-19T08:00,,,
4379875890,health_facility,Clinique Dar Echifaa,,36.3035753,6.6239633,20,20,False,Constantine,8.4,54.0,2026-09-19T08:00,,,
4380188090,health_facility,EPSP Bouhadjar,,36.5027949,8.1083074,20,20,False,Souk Ahras,8.6,50.0,2026-09-19T08:00,,,
4380846140,place_of_worship,,,36.0555016,5.7349585,200,200,True,Sétif,8.2,54.0,2026-09-19T08:00,,,
4380849151,place_of_worship,,,36.1105776,5.6753745,200,200,True,Sétif,8.6,55.0,2026-09-19T08:00,,,
4380886408,place_of_worship,,,36.0590599,5.619539,200,200,True,Sétif,8.3,54.0,2026-09-19T08:00,,,
4382500591,place_of_worship,,,36.4247074,5.8897114,200,200,True,Mila,10.0,51.0,2026-09-19T08:00,,,
4382503085,place_of_worship,Djmaâ Boukléa,,36.4239078,5.0046414,200,200,True,Béjaïa,10.7,54.0,2026-09-19T08:00,,,
4382563092,school,Lycée Bechnoun Saadi,ثانوية بوشنون سعدي,36.4059853,5.9414267,300,300,True,Mila,10.5,52.0,2026-09-19T08:00,,,
4382578689,health_facility,,,36.4269726,5.8914694,20,20,False,Mila,,,,,,
4382578690,school,CEM El Amel,متوسطة الأمل,36.4069844,5.9413453,300,300,True,Mila,,,,,,
4382579189,school,Ecole primaire,,36.4059963,5.9400348,300,300,True,Mila,,,,,,
4382778336,place_of_worship,,,36.2284264,5.7911196,200,200,True,Sétif,,,,,,
4382819030,place_of_worship,Mosquée Cheikh Ahmed Sahnoune,,36.2985408,6.6208632,200,200,True,Constantine,,,,,,
4382827853,place_of_worship,Mosquée Ibn Badis,,36.4572477,6.2652016,200,200,True,Mila,,,,,,
4384048273,place_of_worship,,,36.1791466,5.8680462,200,200,True,Sétif,,,,,,
4385911255,place_of_worship,,,36.2146145,5.9236582,200,200,True,Mila,,,,,,
4385913798,place_of_worship,,,36.2269831,5.888528,200,200,True,Mila,,,,,,
4385981130,place_of_worship,,,36.1945762,5.9671234,200,200,True,Mila,,,,,,
4387242238,school,مدرسة عبد الباقي الإنجليزية,مدرسة عبد الباقي الإنجليزية,36.1923592,5.3949425,300,300,True,Sétif,,,,,,
4387372591,school,École Larbi ben mehidi,,36.2907034,7.9422144,300,300,True,Souk Ahras,,,,,,
4387372592,health_facility,Polyclinique Diar Zarga,,36.2873251,7.971342,20,20,False,Souk Ahras,,,,,,
4387392895,school,École Mesalti Mahmoud,,36.2905348,7.9430848,300,300,True,Souk Ahras,,,,,,
4387392897,school,CEM ABD Elhamid Ben Badis,,36.2897608,7.9433321,300,300,True,Souk Ahras,,,,,,
4387419990,school,École Primaire Djenaoui Ali,,36.2854577,7.9693394,300,300,True,Souk Ahras,,,,,,
4387429490,place_of_worship,Mosquée El Hoda,,36.284198,7.9687221,200,200,True,Souk Ahras,,,,,,
4387430390,school,CEM Madi Med Larbi,,36.2869704,7.9658912,300,300,True,Souk Ahras,,,,,,
4390612390,emergency_shelter,,,36.4787786,4.5113351,150,150,True,Tizi Ouzou,,,,,,
4394438090,place_of_worship,mosque louta مسجد لوطا,مسجد لوطا,36.6227201,5.2956129,200,200,True,Béjaïa,,,,,,
4394438093,school,CEM,متوسطة عيسى عبد الوهاب,36.7430837,6.4304087,300,300,True,Mila,,,,,,
4394443491,school,مدرسة بوشارب الحسين,مدرسة بوشارب الحسين,36.7434141,6.4298072,300,300,True,Mila,,,,,,
4395442989,health_facility,مركز دعوة الحق للطب البديل والرقية الشرعية,مركز دعوة الحق للطب البديل والرقية الشرعية,36.7814658,8.3794422,20,20,False,El Tarf,,,,,,
4396142778,place_of_worship,,,36.2060257,5.5302141,200,200,True,Sétif,,,,,,
4401155432,place_of_worship,,,36.0185504,5.2443597,200,200,True,Sétif,,,,,,
4404886640,school,,,36.4556522,6.0501475,300,300,True,Mila,,,,,,
4404892419,school,,,36.4554881,6.0472497,300,300,True,Mila,,,,,,
4406231326,place_of_worship,,,36.7863185,7.6616048,200,200,True,Annaba,,,,,,
4406231327,place_of_worship,,,36.7862873,7.6545053,200,200,True,Annaba,,,,,,
4413319289,school,مدرسة قرقاط رشيد الابتدائية,مدرسة قرقاط رشيد الابتدائية,36.6105395,6.9307377,300,300,True,Skikda,,,,,,
4413539592,school,,,36.0770383,4.7433366,300,300,True,Bordj Bou Arréridj,,,,,,
4413584498,fire_station,Unité de protection civile,الحماية المدنية,36.0683159,4.7648931,30,30,False,Bordj Bou Arréridj,,,,,,
4413691091,health_facility,المركز الصحي الجواري 5 جويلية,المركز الصحي الجواري 5 جويلية,36.0723275,4.7444714,100,100,False,Bordj Bou Arréridj,,,,,,
4413699596,place_of_worship,مسجد شهداء 11 جوان 1956 اڨارو,مسجد شهداء 11جوان 1956 اڨارو,36.520219,5.8534591,200,200,True,Jijel,,,,,,
4417993893,school,مركز الأمل للارطفونيا والتوحد,مركز الأمل للارطفونيا والتوحد,36.0734779,4.763084,300,300,True,Bordj Bou Arréridj,,,,,,
4418042908,school,,,36.0800134,4.7535208,300,300,True,Bordj Bou Arréridj,,,,,,
4418047291,school,,,36.0698019,4.7610986,300,300,True,Bordj Bou Arréridj,,,,,,
4418047295,health_facility,,,36.068894,4.7514881,20,20,False,Bordj Bou Arréridj,,,,,,
4418063089,health_facility,المركز الصحي الجواري الفيبور,المركز الصحي الجواري الفيبور,36.0678088,4.7568077,20,20,False,Bordj Bou Arréridj,,,,,,
4418064198,health_facility,,,36.0681712,4.7682057,20,20,False,Bordj Bou Arréridj,,,,,,
4419185291,health_facility,Labo bouzenoune,,36.0438126,6.5670393,20,20,False,Constantine,,,,,,
4419206991,place_of_worship,Mosquée Mohamed Laïd Al-Khalifa,,36.0261187,6.56114,200,200,True,Constantine,,,,,,
4419225090,health_facility,Clinique khelifi,,36.0297416,6.5682955,20,20,False,Constantine,,,,,,
4425038790,school,Sale de sport;Cem ben issa issa,بن عىسى عيسى,36.1628402,6.1735415,300,300,True,Mila,,,,,,
4425385194,school,CEM Abdelkader drici,,36.0844246,4.7629961,300,300,True,Bordj Bou Arréridj,,,,,,
4426884345,place_of_worship,Mosquée Ennasr,مسجد النصر,36.1381187,4.6689667,200,200,True,Bordj Bou Arréridj,,,,,,
4433277307,place_of_worship,Sidi Djouzi Maâgache,,36.761389,4.5046549,200,200,True,Tizi Ouzou,,,,,,
4433282355,place_of_worship,,,36.7594314,4.5009411,200,200,True,Tizi Ouzou,,,,,,
4433543289,school,المدرسة الإبتدائية 20 اوت 55,المدرسة الإبتدائية 20 اوت 55,36.1557956,6.1759298,300,300,True,Mila,,,,,,
4439055590,school,مدرسة مالك بن النبي,مدرسة مالك بن النبي,36.4604022,7.4294252,300,300,True,Guelma,,,,,,
4447500306,place_of_worship,,,36.2528959,6.4631541,200,200,True,Constantine,,,,,,
4447500336,place_of_worship,مسجد عبد الحميد ابن باديس,مسجد عبد الحميد ابن باديس,36.2710497,6.5047485,200,200,True,Constantine,,,,,,
4448066290,place_of_worship,Mosquée El Maghfira,,36.2596041,6.5047702,200,200,True,Constantine,,,,,,
4449398806,school,Cité universitaire El-Hidab اقامة الجامعية الهضاب 1,اقامة الجامعية الهضاب 1,36.2175556,5.4456648,300,300,True,Sétif,,,,,,
4455683214,place_of_worship,Mosquée Khadidja oum El Mouminine,,36.2065761,5.4194275,200,200,True,Sétif,,,,,,
4455708743,place_of_worship,,,36.3468853,5.1022878,200,200,True,Sétif,,,,,,
4456914495,health_facility,المشتة,المشتة,36.2723735,5.1274172,20,20,False,Sétif,,,,,,
4457032990,school,Lycée,ثانوية بشير شيحاني,36.1146509,6.3517062,300,300,True,Constantine,,,,,,
4457033289,place_of_worship,المسجد العتيق,المسجد العتيق,36.1169962,6.3535914,200,200,True,Constantine,,,,,,
4457056493,place_of_worship,مسجد الإمام مالك بن أنس,مسجد الإمام مالك بن أنس,36.1235894,6.3727558,200,200,True,Constantine,,,,,,
4457715193,place_of_worship,مسجد الفرقان,مسجد الفرقان,36.2833979,5.1284711,200,200,True,Sétif,,,,,,
4457715195,school,قصري احمد,قصري احمد,36.2692008,5.1290834,300,300,True,Sétif,,,,,,
4457730290,health_facility,العربي سلامي,العربي سلامي,36.2722259,5.127404,100,100,False,Sétif,,,,,,
4457765091,school,,,36.3043712,5.1317479,300,300,True,Sétif,,,,,,
4457765989,school,متوسطة طاجين,متوسطة طاجين,36.2716937,5.1261379,300,300,True,Sétif,,,,,,
4457766290,school,ساعد بلعة,ساعد بلعة,36.2830173,5.1267695,300,300,True,Sétif,,,,,,
4457907289,school,ثانوية,ثانوية,36.2683493,5.1263668,300,300,True,Sétif,,,,,,
4458492889,school,lycée Bachir Khaldoun;ثانوية بشير خلدون,ثانوية بشير خلدون,36.8843958,8.4299035,300,300,True,El Tarf,,,,,,
4458516290,school,Ecole Beausejour Garçon,,36.9112844,7.7617195,300,300,True,Annaba,,,,,,
4458773500,school,متوسطة فيصلي محمد,متوسطة فيصلي محمد,36.3670782,7.5279188,300,300,True,Guelma,,,,,,
4458773501,place_of_worship,مسجد الإمام مسلم,مسجد الإمام مسلم,36.3713901,7.531692,200,200,True,Guelma,,,,,,
4458818591,school,École Mohamed Boudebouz,مدرسة محمد بودبوز,36.3677503,7.526843,300,300,True,Guelma,,,,,,
4459039796,school,École Makhloufi Salah,مدرسة مخلوفي صالح,36.3302888,5.1089141,300,300,True,Sétif,,,,,,
4459613891,health_facility,صيدلية بوجاهم,صيدلية بوجاهم,36.370418,7.5298482,100,100,False,Guelma,,,,,,
4459613893,health_facility,المؤسسة العمومية للصحة الجوارية,المؤسسة العمومية للصحة الجوارية,36.3710798,7.5326469,20,20,False,Guelma,,,,,,
4460541804,place_of_worship,مسجد ابن سينا,مسجد ابن سينا,36.8045781,7.7384362,200,200,True,Annaba,,,,,,
4462115689,school,كلية الآداب واللغات,كلية الآداب واللغات,36.2164009,5.4507285,300,300,True,Sétif,,,,,,
4463085489,health_facility,Dr BELGAHRI.S,,36.5236034,6.7353483,20,20,False,Constantine,,,,,,
4463299053,school,École Frère Bensaïdi,,36.7389804,5.0439331,300,300,True,Béjaïa,,,,,,
