LAT,LON,YEAR,DOY,PRECTOTCORR,RH2M,T2M_MAX,T2M_MIN,WS2M,fire_occurred,fire_count,frp_sum,frp_mean,frp_max,brightness_mean,bright_t31_mean,any_high_confidence,WD2M
37.0,7.5,2023,222,0.0,57.12,31.43,24.22,1.9,1.0,4.0,7.09,1.7725,2.28,307.88250000000005,291.9475,0.0,
37.0,8.125,2023,222,0.0,57.68,30.84,23.81,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,223,0.0,39.85,37.12,18.82,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,223,0.0,35.18,37.2,19.99,2.7,1.0,1.0,1.72,1.72,1.72,318.78,293.18,0.0,
36.0,6.25,2023,223,0.0,31.23,38.64,21.28,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,223,0.0,29.25,39.0,20.96,2.98,1.0,1.0,1.45,1.45,1.45,306.24,290.72,0.0,
36.0,7.5,2023,223,0.0,34.39,37.87,19.53,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,223,0.0,31.99,39.22,20.45,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,223,0.0,43.66,37.99,20.96,0.8,1.0,1.0,1.73,1.73,1.73,307.6,297.31,0.0,
36.5,5.625,2023,223,0.0,46.84,35.0,21.37,1.83,1.0,2.0,2.5,1.25,1.85,314.025,293.91,0.0,
36.5,6.25,2023,223,0.0,36.52,38.09,22.51,2.46,1.0,12.0,29.98,2.498333333333333,10.18,314.87,295.65166666666664,0.0,
36.5,6.875,2023,223,0.01,33.25,39.57,21.87,2.46,1.0,5.0,6.43,1.286,1.72,313.244,293.11400000000003,0.0,
36.5,7.5,2023,223,0.01,35.86,40.07,21.96,2.17,1.0,1.0,0.38,0.38,0.38,301.07,291.04,0.0,
36.5,8.125,2023,223,0.0,37.06,39.54,21.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,223,0.0,75.3,28.63,25.76,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,223,0.01,70.32,28.9,25.37,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,223,0.01,59.23,31.41,24.27,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,223,0.04,60.74,31.38,24.13,2.51,1.0,23.0,51.9,2.256521739130435,8.15,317.9217391304348,294.3226086956521,0.0,
37.0,7.5,2023,223,0.03,59.46,32.61,24.86,2.34,1.0,3.0,3.23,1.0766666666666669,1.16,308.74,291.8566666666666,0.0,
37.0,8.125,2023,223,0.0,54.49,34.33,24.48,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,224,0.03,48.35,35.18,17.28,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,224,0.06,44.5,35.18,19.32,2.18,1.0,1.0,0.73,0.73,0.73,303.43,291.7,0.0,
36.0,6.25,2023,224,0.22,40.55,35.7,20.72,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,224,0.0,37.89,36.2,20.56,2.31,1.0,1.0,1.97,1.97,1.97,304.04,292.84,0.0,
36.0,7.5,2023,224,0.0,41.18,34.65,20.46,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,224,0.0,37.71,36.07,21.97,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,224,0.77,54.12,33.99,19.2,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2023,224,0.62,57.55,32.06,20.35,1.49,1.0,4.0,4.18,1.045,1.52,308.21,291.825,0.0,
36.5,6.25,2023,224,0.32,48.05,35.44,21.63,1.98,1.0,6.0,50.09,8.348333333333333,13.54,330.09666666666664,298.8516666666667,0.0,
36.5,6.875,2023,224,0.05,46.12,36.5,21.11,2.11,1.0,2.0,2.62,1.31,1.84,314.33,292.235,0.0,
36.5,7.5,2023,224,0.02,48.53,36.77,20.99,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,224,0.0,46.46,36.49,20.16,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,224,0.6,79.48,27.35,24.85,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,224,1.06,74.67,28.05,24.71,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,224,0.29,67.03,30.33,23.63,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,224,0.22,69.08,30.55,23.63,2.58,1.0,10.0,20.29,2.029,4.08,315.43,293.296,0.0,
37.0,7.5,2023,224,0.11,72.89,30.8,24.19,2.57,1.0,5.0,7.53,1.506,1.78,308.65,291.91400000000004,0.0,
37.0,8.125,2023,224,0.01,64.61,31.82,24.41,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,225,0.02,54.14,32.73,17.2,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,225,0.05,49.6,32.68,18.51,2.04,1.0,1.0,0.97,0.97,0.97,303.53,290.41,0.0,
36.0,6.25,2023,225,0.71,43.77,35.18,19.66,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,225,1.23,39.7,36.0,20.01,2.13,1.0,3.0,4.279999999999999,1.4266666666666663,1.92,306.07,291.42333333333335,0.0,
36.0,7.5,2023,225,0.68,40.83,34.79,19.54,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,225,0.06,36.5,35.52,20.29,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,225,0.66,59.75,35.26,17.34,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.625,2023,225,0.34,56.82,33.0,19.04,1.58,1.0,2.0,4.2,2.1,2.61,314.845,290.905,0.0,
36.5,6.25,2023,225,0.47,49.45,35.99,20.01,1.9,1.0,9.0,59.74,6.637777777777777,18.77,320.55555555555554,296.4111111111111,0.0,
36.5,6.875,2023,225,0.44,47.45,37.46,19.93,2.0,1.0,4.0,6.19,1.5475,1.81,307.2475,291.11,0.0,
36.5,7.5,2023,225,0.17,44.82,37.59,20.6,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,225,0.01,38.77,36.13,20.52,2.34,1.0,2.0,9.32,4.66,5.75,336.205,302.18,0.0,
37.0,5.0,2023,225,0.44,76.1,28.97,24.85,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,225,0.62,69.93,29.59,24.66,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,225,0.62,65.33,31.31,23.12,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,225,1.0,67.2,32.13,23.65,3.19,1.0,11.0,22.49,2.044545454545455,5.62,320.06545454545454,296.41727272727275,0.0,
37.0,7.5,2023,225,0.5,64.92,32.43,24.13,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,8.125,2023,225,0.04,54.94,32.41,24.48,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,226,0.0,45.18,33.31,17.7,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,226,0.0,41.85,33.11,19.28,2.61,1.0,1.0,0.62,0.62,0.62,305.64,290.81,0.0,
36.0,6.25,2023,226,0.01,36.9,35.53,20.58,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,226,0.02,33.52,36.77,20.73,2.66,1.0,5.0,6.5,1.3,2.09,305.54200000000003,291.342,0.0,
36.0,7.5,2023,226,0.03,36.77,35.97,19.58,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,226,0.01,34.62,37.13,20.17,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,226,0.0,42.92,37.27,19.11,0.77,1.0,2.0,9.16,4.58,4.73,339.145,307.765,0.0,
36.5,5.625,2023,226,0.0,43.41,34.8,20.62,1.73,1.0,4.0,9.53,2.3825000000000003,3.8,325.07,298.835,0.0,
36.5,6.25,2023,226,0.0,36.8,37.58,21.12,1.95,1.0,16.0,95.11,5.944375,12.05,331.768125,301.148125,1.0,
36.5,6.875,2023,226,0.0,33.15,38.77,21.0,1.95,1.0,2.0,2.95,1.475,1.51,309.595,292.64,0.0,
36.5,7.5,2023,226,0.0,34.84,38.4,21.17,2.21,1.0,2.0,0.73,0.365,0.38,300.08500000000004,288.83,0.0,
36.5,8.125,2023,226,0.0,36.13,36.93,19.87,2.46,1.0,2.0,26.84,13.42,13.42,344.82,312.52,0.0,
37.0,5.0,2023,226,0.0,61.83,33.41,26.55,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,226,0.01,58.33,32.55,26.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,226,0.0,54.94,33.05,24.03,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,226,0.0,56.97,32.88,24.12,3.96,1.0,23.0,55.53,2.4143478260869564,5.47,321.56739130434784,296.55391304347825,0.0,
37.0,7.5,2023,226,0.0,56.41,32.59,24.2,3.99,1.0,2.0,1.89,0.945,1.01,305.845,294.12,0.0,
37.0,8.125,2023,226,0.0,51.64,32.92,24.03,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,227,0.0,43.61,34.33,18.93,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,227,0.0,38.65,34.75,19.71,2.39,1.0,2.0,1.99,0.995,1.21,303.5,290.04,0.0,
36.0,6.25,2023,227,0.0,32.59,36.92,20.96,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,227,0.0,28.89,37.72,20.8,3.0,1.0,2.0,3.24,1.62,1.99,310.33500000000004,294.03,0.0,
36.0,7.5,2023,227,0.0,33.76,36.62,20.02,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,227,0.0,34.36,37.77,21.18,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,227,0.0,39.8,38.1,20.69,0.69,1.0,2.0,5.88,2.94,5.33,335.46000000000004,301.2,0.0,
36.5,5.625,2023,227,0.0,41.95,35.65,21.54,1.87,1.0,5.0,6.86,1.372,2.02,305.724,291.296,0.0,
36.5,6.25,2023,227,0.0,32.56,38.37,22.07,2.39,1.0,7.0,32.43,4.632857142857143,11.53,324.3528571428572,298.2657142857143,0.0,
36.5,6.875,2023,227,0.0,28.5,39.33,21.69,2.31,1.0,3.0,9.89,3.296666666666667,6.62,322.6433333333334,301.5933333333333,0.0,
36.5,7.5,2023,227,0.0,33.37,39.04,22.11,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,227,0.0,39.04,37.63,21.36,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,227,0.0,60.81,33.54,27.77,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,227,0.01,58.58,32.03,26.85,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,227,0.0,55.38,32.63,24.64,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,227,0.01,60.89,32.69,24.56,2.93,1.0,14.0,31.37,2.2407142857142857,9.23,316.9678571428572,296.0957142857143,0.0,
37.0,7.5,2023,227,0.01,63.53,32.53,24.64,2.79,1.0,5.0,10.26,2.052,2.75,316.322,294.74,0.0,
37.0,8.125,2023,227,0.0,57.78,32.97,24.97,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,228,0.0,39.06,35.29,19.18,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,228,0.0,33.26,35.58,20.01,2.18,1.0,1.0,1.02,1.02,1.02,317.94,291.21,0.0,
36.0,6.25,2023,228,0.0,27.14,38.22,20.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,228,0.0,23.08,38.63,19.73,2.19,1.0,2.0,2.84,1.42,1.67,312.0,292.89,0.0,
36.0,7.5,2023,228,0.0,28.68,37.02,18.98,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,228,0.0,30.79,37.8,20.62,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,228,0.0,33.89,39.26,20.29,0.68,1.0,5.0,23.9,4.78,5.87,324.544,296.008,0.0,
36.5,5.625,2023,228,0.0,36.19,37.63,20.91,1.56,1.0,5.0,5.390000000000001,1.078,1.35,308.878,290.226,0.0,
36.5,6.25,2023,228,0.0,25.86,40.32,21.51,1.67,1.0,9.0,32.46,3.606666666666667,7.2,322.6766666666667,296.8355555555556,0.0,
36.5,6.875,2023,228,0.0,23.43,40.8,21.29,1.97,1.0,4.0,2.52,0.63,0.9,306.1425,291.745,0.0,
36.5,7.5,2023,228,0.0,29.04,40.09,21.71,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,228,0.0,34.5,38.6,21.93,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,228,0.0,52.19,35.75,28.3,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,228,0.0,47.48,35.29,27.37,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,228,0.0,44.98,34.71,24.99,3.45,1.0,2.0,21.46,10.73,12.11,352.045,300.65,0.0,
37.0,6.875,2023,228,0.0,52.32,33.9,24.51,3.33,1.0,24.0,75.36,3.14,10.78,324.33458333333334,296.7970833333333,1.0,
37.0,7.5,2023,228,0.01,58.46,33.69,24.51,2.98,1.0,5.0,6.8,1.36,1.87,310.74,294.81,0.0,
37.0,8.125,2023,228,0.01,52.82,34.18,25.23,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,229,0.0,44.22,35.55,20.5,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,229,0.02,38.41,36.37,20.92,2.04,1.0,1.0,1.68,1.68,1.68,308.12,291.89,0.0,
36.0,6.25,2023,229,0.01,30.07,38.97,22.86,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,229,0.02,26.02,39.39,22.75,2.82,1.0,4.0,6.28,1.57,1.92,308.08,293.2425,0.0,
36.0,7.5,2023,229,0.01,29.68,38.05,21.25,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,229,0.0,29.7,39.33,21.74,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,229,0.09,38.61,39.48,23.55,0.59,1.0,15.0,108.52,7.234666666666667,45.63,326.128,301.3846666666667,0.0,
36.5,5.625,2023,229,0.54,43.59,36.73,23.47,1.57,1.0,2.0,4.75,2.375,3.2,313.63,294.235,0.0,
36.5,6.25,2023,229,0.04,30.41,40.22,24.66,2.26,1.0,5.0,19.0,3.8,13.47,314.62,295.062,0.0,
36.5,6.875,2023,229,0.0,25.16,41.54,24.06,2.44,1.0,2.0,3.24,1.62,1.81,312.99,295.055,0.0,
36.5,7.5,2023,229,0.0,26.27,41.58,23.3,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,229,0.0,30.58,40.26,22.02,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,229,0.79,66.56,31.57,27.21,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,229,1.46,61.7,31.3,27.84,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,229,0.15,48.14,34.15,27.35,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,229,0.09,45.04,36.72,26.74,1.66,1.0,22.0,67.2,3.0545454545454547,5.58,320.0895454545455,296.23,0.0,
37.0,7.5,2023,229,0.0,44.42,36.43,26.38,2.22,1.0,4.0,6.11,1.5275,1.79,309.025,294.91,0.0,
37.0,8.125,2023,229,0.0,44.15,36.14,26.05,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,230,0.06,38.59,36.15,21.1,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,230,0.08,35.1,36.25,23.04,3.38,1.0,1.0,1.19,1.19,1.19,308.88,291.45,0.0,
36.0,6.25,2023,230,0.01,29.97,38.35,24.66,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,230,0.01,28.35,38.86,24.54,3.09,1.0,1.0,1.18,1.18,1.18,302.12,291.42,0.0,
36.0,7.5,2023,230,0.02,32.72,37.75,23.04,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,230,0.01,31.76,39.8,23.51,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,230,0.47,38.89,38.68,22.8,0.7,1.0,11.0,24.07,2.188181818181818,6.79,316.2481818181818,296.6472727272727,0.0,
36.5,5.625,2023,230,0.87,44.83,35.77,23.76,1.93,1.0,1.0,0.49,0.49,0.49,305.65,291.75,0.0,
36.5,6.25,2023,230,1.15,35.53,38.96,25.37,2.73,1.0,5.0,18.38,3.676,7.5,319.93600000000004,298.54200000000003,0.0,
36.5,6.875,2023,230,0.72,31.5,40.3,25.92,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,7.5,2023,230,0.12,34.0,41.11,25.99,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,230,0.05,36.56,39.77,24.15,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,230,3.95,70.7,30.75,26.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,230,3.15,70.17,30.46,26.63,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,230,3.79,61.99,32.22,25.81,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,230,2.16,61.31,32.07,25.67,2.63,1.0,15.0,36.69,2.446,5.23,315.5673333333333,295.02333333333337,0.0,
37.0,7.5,2023,230,0.75,63.18,31.93,25.5,2.68,1.0,10.0,61.94,6.194,16.69,327.947,298.964,0.0,
37.0,8.125,2023,230,0.35,57.85,32.76,26.01,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,231,0.0,38.18,36.37,19.14,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,231,0.0,36.38,36.32,19.86,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.25,2023,231,0.0,33.55,37.6,21.11,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,231,0.0,34.79,38.4,21.18,3.22,1.0,1.0,1.41,1.41,1.41,310.3,291.59,0.0,
36.0,7.5,2023,231,0.02,39.88,38.2,20.73,3.37,1.0,2.0,1.3,0.65,0.65,304.17,291.51,0.0,
36.0,8.125,2023,231,0.03,36.09,40.35,23.07,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,231,0.02,43.84,35.7,20.75,0.69,1.0,65.0,507.21,7.803230769230769,35.82,338.7470769230769,304.70815384615383,1.0,
36.5,5.625,2023,231,0.02,50.25,33.3,21.56,1.79,1.0,2.0,1.25,0.625,0.99,309.74,293.52,0.0,
36.5,6.25,2023,231,0.16,43.83,36.16,22.22,2.3,1.0,9.0,14.43,1.6033333333333333,2.58,312.08,294.2888888888889,0.0,
36.5,6.875,2023,231,0.28,44.22,37.62,22.09,2.36,1.0,5.0,6.94,1.388,1.71,311.35,294.036,0.0,
36.5,7.5,2023,231,0.09,46.48,38.18,23.04,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,231,0.03,49.21,37.97,22.4,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,231,0.24,72.22,29.01,26.34,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,231,0.2,70.86,28.9,26.14,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,231,0.75,68.48,30.24,24.68,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,231,1.01,73.45,30.05,24.58,2.29,1.0,11.0,35.43,3.2209090909090907,8.33,325.3927272727273,297.0945454545454,0.0,
37.0,7.5,2023,231,0.61,79.22,29.57,24.48,2.17,1.0,5.0,5.92,1.184,1.51,310.486,295.018,0.0,
37.0,8.125,2023,231,0.21,74.2,30.86,24.66,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,232,0.0,45.38,34.71,17.83,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,232,0.0,44.61,34.91,18.4,2.88,1.0,2.0,2.22,1.11,1.62,307.78,290.07,0.0,
36.0,6.25,2023,232,0.0,43.36,36.27,19.97,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,232,0.0,44.39,36.5,20.0,2.31,1.0,1.0,1.55,1.55,1.55,311.86,292.54,0.0,
36.0,7.5,2023,232,0.01,48.77,35.11,19.23,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,232,0.0,47.34,36.16,19.81,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,232,0.04,56.11,33.86,20.75,0.87,1.0,20.0,38.7,1.935,6.7,314.663,294.58000000000004,0.0,
36.5,5.625,2023,232,0.09,56.49,32.57,21.45,1.64,1.0,2.0,2.3200000000000003,1.16,1.82,308.03,292.5,0.0,
36.5,6.25,2023,232,0.15,51.41,35.8,21.58,1.86,1.0,11.0,45.93,4.175454545454546,6.71,328.3172727272727,296.6609090909091,0.0,
36.5,6.875,2023,232,0.22,53.64,36.43,20.86,1.87,1.0,4.0,8.81,2.2025,3.1,324.3275,301.2575,0.0,
36.5,7.5,2023,232,0.16,56.38,36.46,21.12,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,232,0.16,59.73,35.65,19.86,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.0,2023,232,0.44,81.17,27.88,25.95,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,232,0.4,74.53,28.91,25.89,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,232,0.64,71.56,30.6,24.36,2.02,1.0,1.0,1.48,1.48,1.48,308.31,293.97,0.0,
37.0,6.875,2023,232,0.92,73.71,30.51,24.12,1.86,1.0,7.0,20.15,2.878571428571429,5.56,322.5642857142857,295.48,0.0,
37.0,7.5,2023,232,0.8,77.45,30.24,24.29,1.8,1.0,4.0,6.130000000000001,1.5325000000000002,1.83,306.25,292.5525,0.0,
37.0,8.125,2023,232,0.46,77.26,30.18,24.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,233,0.0,47.57,35.17,18.79,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,233,0.0,45.93,34.45,19.47,2.83,1.0,2.0,2.52,1.26,1.51,311.72,290.01,0.0,
36.0,6.25,2023,233,0.02,44.22,35.53,21.1,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,233,0.02,44.77,35.48,20.92,2.69,1.0,3.0,3.5,1.1666666666666667,1.32,304.17,291.15000000000003,0.0,
36.0,7.5,2023,233,0.03,49.71,33.59,19.72,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,8.125,2023,233,0.24,52.25,34.25,19.9,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,5.0,2023,233,0.1,54.25,34.86,20.57,0.81,1.0,3.0,43.42,14.473333333333334,20.58,353.15000000000003,299.47333333333336,1.0,
36.5,5.625,2023,233,0.05,57.79,32.69,21.22,1.63,1.0,5.0,5.9,1.1800000000000002,2.02,308.47400000000005,290.45,0.0,
36.5,6.25,2023,233,0.25,53.89,35.93,21.64,2.21,1.0,13.0,44.41,3.416153846153846,13.48,321.7092307692308,296.0269230769231,0.0,
36.5,6.875,2023,233,0.3,52.86,36.78,21.0,2.19,1.0,3.0,5.1,1.7,1.94,312.49666666666667,291.46,0.0,
36.5,7.5,2023,233,0.2,54.11,36.51,21.04,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.5,8.125,2023,233,0.32,59.37,35.03,20.54,2.24,1.0,1.0,4.12,4.12,4.12,334.55,303.72,0.0,
37.0,5.0,2023,233,0.36,78.68,29.12,26.47,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,5.625,2023,233,0.22,76.78,29.31,26.54,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.25,2023,233,0.76,73.82,31.22,25.04,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,6.875,2023,233,1.07,75.51,31.4,24.89,2.05,1.0,18.0,42.8,2.3777777777777778,7.82,316.27777777777777,294.44388888888886,0.0,
37.0,7.5,2023,233,0.94,76.85,31.92,25.17,1.98,1.0,5.0,6.59,1.318,1.84,306.322,291.812,0.0,
37.0,8.125,2023,233,0.71,74.8,32.06,25.14,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.0,2023,234,0.04,49.26,32.92,17.3,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,5.625,2023,234,0.07,48.96,33.15,18.03,2.7,1.0,1.0,2.03,2.03,2.03,320.73,291.17,0.0,
36.0,6.25,2023,234,0.63,47.38,34.51,19.94,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,6.875,2023,234,1.54,47.59,33.85,20.42,2.39,1.0,2.0,3.06,1.5299999999999998,1.67,304.595,291.18,0.0,
