osm_id,category,name,lat,lon,capacity_estimate,capacity_source,pm2_5,us_aqi,observation_time,province,is_shelter
health_facility_3981,health_facility,CS La Grace (Centre de Santé),-9.828273699999954,23.15521160000003,30,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_3982,health_facility,PS Kamin (Poste de Santé),-9.68279389999998,22.87989680000004,15,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_3983,health_facility,CS Tshimbayeka (Centre de Santé),-10.131515199999969,23.50946550000004,30,type_based_estimate_non_shelter,30.4,105.0,2026-08-28T09:00,Lualaba,False
health_facility_3984,health_facility,PS Sapumbulu (Poste de Santé),-10.09493569999995,23.35975100000008,15,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_3985,health_facility,CS Tshikweji (Centre de Santé),-9.479761999999935,22.66875180000005,30,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_3986,health_facility,PS Mulopo (Poste de Santé),-10.102988799999936,23.40875710000006,15,type_based_estimate_non_shelter,30.4,105.0,2026-08-28T09:00,Lualaba,False
health_facility_3987,health_facility,PS Lumbidi (Poste de Santé),-10.095207999999957,23.363691300000028,15,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_3988,health_facility,CS Methodiste Kasaji (Centre de Santé),-10.379372299999943,23.45243300000004,30,type_based_estimate_non_shelter,29.5,103.0,2026-08-28T09:00,Lualaba,False
health_facility_3989,health_facility,SSC Kampeu (Site Soin Communautaire),-9.396902999999952,22.65173900000008,15,type_based_estimate_non_shelter,40.0,160.0,2026-08-28T09:00,Lualaba,False
health_facility_3990,health_facility,CS Tshikweji (Centre de Santé),-9.480326399999967,22.668515800000023,30,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_3991,health_facility,PS Kabwebwe (Poste de Santé),-9.61630889999998,22.75158620000008,15,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_3992,health_facility,CSR Samutoma (Centre de Santé de Référence),-9.689469499999973,22.798334500000067,50,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_3993,health_facility,CS Ndolo (Centre de Santé),-9.925882099999969,23.082830200000046,30,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_3994,health_facility,PS Kasongo (Poste de Santé),-9.963429299999971,23.05133550000005,15,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_3995,health_facility,PS Samuko (Poste de Santé),-9.519969699999931,21.87696870000008,15,type_based_estimate_non_shelter,34.1,124.0,2026-08-28T09:00,Lualaba,False
health_facility_3996,health_facility,CS Mwatshiwalwa (Centre de Santé),-9.708198399999958,22.09121230000005,30,type_based_estimate_non_shelter,34.1,124.0,2026-08-28T09:00,Lualaba,False
health_facility_3997,health_facility,PS Poste de Santé (Poste de Santé),-9.73184169999996,22.17867340000004,15,type_based_estimate_non_shelter,34.1,124.0,2026-08-28T09:00,Lualaba,False
health_facility_3998,health_facility,PS Mbwanya (Poste de Santé),-9.853196999999966,22.48821010000006,15,type_based_estimate_non_shelter,32.7,112.0,2026-08-28T09:00,Lualaba,False
health_facility_3999,health_facility,CS Kangamba (Centre de Santé),-9.904419799999973,22.282212000000072,30,type_based_estimate_non_shelter,32.7,112.0,2026-08-28T09:00,Lualaba,False
health_facility_4000,health_facility,CSR Kamwanga A (Centre de Santé de Référence),-8.55863409999995,23.30943540000004,50,type_based_estimate_non_shelter,32.6,115.0,2026-08-28T09:00,Lualaba,False
health_facility_4001,health_facility,HGR Kapanga (Hôpital Général de Référence),-8.372049699999934,22.636412000000064,100,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4002,health_facility,CS Nswan Mulapu (Centre de Santé),-8.364964999999927,22.64177440000003,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4003,health_facility,CS Kabelenge (Centre de Santé),-9.763848499999938,22.819241900000065,30,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_4004,health_facility,CS Kabelenge (Centre de Santé),-9.763666399999977,22.818750100000045,30,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_4005,health_facility,CS Kawele (Centre de Santé),-9.735168199999976,23.08617810000004,30,type_based_estimate_non_shelter,36.7,151.0,2026-08-28T09:00,Lualaba,False
health_facility_4006,health_facility,PS Nfum Mband (Poste de Santé),-9.859459499999955,23.04689170000006,15,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_4007,health_facility,PS Mbumba (Poste de Santé),-9.794603299999949,23.04419370000005,15,type_based_estimate_non_shelter,36.7,151.0,2026-08-28T09:00,Lualaba,False
health_facility_4008,health_facility,CS Lubanda (Centre de Santé),-9.845807699999966,23.00913840000004,30,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_4009,health_facility,SSC Kalipa (Site Soin Communautaire),-10.682379099999936,22.829539600000032,15,type_based_estimate_non_shelter,30.4,107.0,2026-08-28T09:00,Lualaba,False
health_facility_4010,health_facility,CS Sambembe (Centre de Santé),-10.652922299999943,22.797072800000024,30,type_based_estimate_non_shelter,30.4,107.0,2026-08-28T09:00,Lualaba,False
health_facility_4011,health_facility,CS Sakambundji (Centre de Santé),-10.42712469999998,22.326556700000022,30,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4012,health_facility,SSC Kalwena (Site Soin Communautaire),-10.591372699999964,22.33693130000006,15,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4013,health_facility,SSC Mulundalunda (Site Soin Communautaire),-10.354041499999935,22.32093960000003,15,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4014,health_facility,SSC Kazangisa (Site Soin Communautaire),-11.105569799999955,22.34497070000004,15,type_based_estimate_non_shelter,30.9,108.0,2026-08-28T09:00,Lualaba,False
health_facility_4015,health_facility,CS Tshipoyi (Centre de Santé),-11.09281169999997,22.30804850000004,30,type_based_estimate_non_shelter,30.9,108.0,2026-08-28T09:00,Lualaba,False
health_facility_4016,health_facility,CS Satshata (Centre de Santé),-10.516538099999934,22.38140200000004,30,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4017,health_facility,CS Mafunda Kasai (Centre de Santé),-10.11122729999994,22.310434900000075,30,type_based_estimate_non_shelter,32.7,112.0,2026-08-28T09:00,Lualaba,False
health_facility_4018,health_facility,SSC Des Communotaire Nganbu Mafunda Kasai (Site Soin Communautaire),-10.19290099999995,22.42098020000003,15,type_based_estimate_non_shelter,32.7,112.0,2026-08-28T09:00,Lualaba,False
health_facility_4019,health_facility,CS Mangoa (Centre de Santé),-10.67818989999995,22.501264400000025,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4020,health_facility,CS De Cente Muzembamino (Centre de Santé),-10.638776599999971,22.672969500000026,30,type_based_estimate_non_shelter,30.4,107.0,2026-08-28T09:00,Lualaba,False
health_facility_4021,health_facility,CS Likwasenu (Centre de Santé),-10.482866699999931,22.453491400000075,30,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4022,health_facility,HOSP Lizangenu (Hôpital),-10.48355429999998,22.45350090000005,100,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4023,health_facility,CS Muwema (Centre de Santé),-10.781549499999926,22.354638800000032,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4024,health_facility,PS De Kamasenda (Poste de Santé),-10.594744899999966,22.77062680000006,15,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4025,health_facility,SSC Mwana Moya (Site Soin Communautaire),-10.704606599999977,22.36242830000004,15,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4026,health_facility,SSC Camp Sncc (Site Soin Communautaire),-10.694534699999965,22.33319620000003,15,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4027,health_facility,CS Ndumba (Centre de Santé),-10.71661419999998,22.353022500000066,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4028,health_facility,CS Mwakandala (Centre de Santé),-10.529944899999975,22.513227500000028,30,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4029,health_facility,CS Mwasamba (Centre de Santé),-10.69440119999996,22.36483470000008,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4030,health_facility,SSC Mwansamba (Site Soin Communautaire),-10.672077099999967,22.342593100000045,15,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4031,health_facility,PS Mufinda (Poste de Santé),-9.764415099999953,23.31141630000008,15,type_based_estimate_non_shelter,36.7,151.0,2026-08-28T09:00,Lualaba,False
health_facility_4032,health_facility,CS Mufulwa (Centre de Santé),-9.911711999999966,23.40069260000007,30,type_based_estimate_non_shelter,30.4,105.0,2026-08-28T09:00,Lualaba,False
health_facility_4033,health_facility,PS Mwin Ndjung (Poste de Santé),-9.86815699999994,23.23188140000008,15,type_based_estimate_non_shelter,31.2,107.0,2026-08-28T09:00,Lualaba,False
health_facility_4034,health_facility,CS Mufulwa (Centre de Santé),-9.911626699999944,23.400933800000075,30,type_based_estimate_non_shelter,30.4,105.0,2026-08-28T09:00,Lualaba,False
health_facility_4035,health_facility,CS Mwajinga (Centre de Santé),-9.792320899999936,22.835036400000035,30,type_based_estimate_non_shelter,35.6,142.0,2026-08-28T09:00,Lualaba,False
health_facility_4036,health_facility,SSC De De Naomba (Site Soin Communautaire),-10.383127999999942,22.74514030000006,15,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4037,health_facility,CS Mwashi (Centre de Santé),-10.958136499999966,22.579405800000075,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4038,health_facility,CS Sayava (Centre de Santé),-9.91206159999996,22.754146400000025,30,type_based_estimate_non_shelter,31.9,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4039,health_facility,CS Sapindji (Centre de Santé),-9.648661699999934,23.20436630000006,30,type_based_estimate_non_shelter,36.7,151.0,2026-08-28T09:00,Lualaba,False
health_facility_4040,health_facility,PS Mwashi (Poste de Santé),-10.980467799999929,22.49907570000005,15,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4041,health_facility,CS Tshimbalanga (Centre de Santé),-9.731918399999929,23.06784140000008,30,type_based_estimate_non_shelter,36.7,151.0,2026-08-28T09:00,Lualaba,False
health_facility_4042,health_facility,CS Sawina (Centre de Santé),-10.45229409999996,22.784168200000067,30,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4043,health_facility,CS La Grace (Centre de Santé),-10.690908199999969,22.35548690000008,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4044,health_facility,CS de Osaf La Gairison (Centre de Santé),-10.686700299999927,22.35545460000003,30,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4045,health_facility,SSC De Tshimbumbulu (Site Soin Communautaire),-10.515142799999978,22.813094400000068,15,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4046,health_facility,PS Samushingu (Poste de Santé),-10.71395709999996,22.424826800000066,15,type_based_estimate_non_shelter,31.4,113.0,2026-08-28T09:00,Lualaba,False
health_facility_4047,health_facility,SSC Site Soin Communautaire (Site Soin Communautaire),-10.407559299999946,22.556311400000027,15,type_based_estimate_non_shelter,32.2,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4048,health_facility,CS Malumona (Centre de Santé),-10.281465399999943,22.73817720000005,30,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4049,health_facility,SSC Ndjamba (Site Soin Communautaire),-10.335716699999978,22.65303840000007,15,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4050,health_facility,SSC Katembula (Site Soin Communautaire),-10.219619699999951,22.82443410000008,15,type_based_estimate_non_shelter,31.1,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4051,health_facility,SSC Muimbua (Site Soin Communautaire),-10.125648299999966,22.79367270000006,15,type_based_estimate_non_shelter,31.9,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4052,health_facility,CS Musela (Centre de Santé),-10.172320499999955,22.882328200000075,30,type_based_estimate_non_shelter,31.9,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4053,health_facility,PS Sakapenda (Poste de Santé),-10.075483299999972,22.98114110000006,15,type_based_estimate_non_shelter,31.9,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4054,health_facility,PS Kabangwe (Poste de Santé),-10.055804399999944,22.52986370000008,15,type_based_estimate_non_shelter,32.7,112.0,2026-08-28T09:00,Lualaba,False
health_facility_4055,health_facility,PS Poste de Santé (Poste de Santé),-10.042491999999982,22.63164450000005,15,type_based_estimate_non_shelter,31.9,109.0,2026-08-28T09:00,Lualaba,False
health_facility_4056,health_facility,CSR Twite (Centre de Santé de Référence),-10.143621199999927,22.55692760000005,50,type_based_estimate_non_shelter,32.7,112.0,2026-08-28T09:00,Lualaba,False
health_facility_4057,health_facility,PS Kasang (Poste de Santé),-8.555803499999968,23.15672560000008,15,type_based_estimate_non_shelter,32.6,115.0,2026-08-28T09:00,Lualaba,False
health_facility_4058,health_facility,SSC Ndej (Site Soin Communautaire),-8.583277899999928,23.25517570000005,15,type_based_estimate_non_shelter,32.6,115.0,2026-08-28T09:00,Lualaba,False
health_facility_4059,health_facility,PS Nsun (Poste de Santé),-8.44329149999993,23.34789550000005,15,type_based_estimate_non_shelter,32.6,115.0,2026-08-28T09:00,Lualaba,False
health_facility_4060,health_facility,PS Mwant Changul (Poste de Santé),-8.359455599999933,23.33837200000005,15,type_based_estimate_non_shelter,32.6,115.0,2026-08-28T09:00,Lualaba,False
health_facility_4061,health_facility,SSC De Kabwit (Site Soin Communautaire),-8.202238999999963,22.79492220000003,15,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4062,health_facility,CS Kateng (Centre de Santé),-8.28438239999997,22.77358650000008,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4063,health_facility,PS Madi (Poste de Santé),-8.28360779999997,22.77446910000004,15,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4064,health_facility,PS De Sachikony (Poste de Santé),-7.933721499999933,22.74775010000008,15,type_based_estimate_non_shelter,34.3,149.0,2026-08-28T09:00,Lualaba,False
health_facility_4065,health_facility,CS Ntembu (Centre de Santé),-8.031054099999949,22.74615450000005,30,type_based_estimate_non_shelter,34.3,149.0,2026-08-28T09:00,Lualaba,False
health_facility_4066,health_facility,PS Chivund (Poste de Santé),-8.097352199999932,22.743610000000047,15,type_based_estimate_non_shelter,34.3,149.0,2026-08-28T09:00,Lualaba,False
health_facility_4067,health_facility,CS Mwant Chinan (Centre de Santé),-8.330763599999955,23.339096900000072,30,type_based_estimate_non_shelter,32.6,115.0,2026-08-28T09:00,Lualaba,False
health_facility_4068,health_facility,CS Chibaba (Centre de Santé),-7.91583479999997,22.400256800000022,30,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4069,health_facility,CS Isang (Centre de Santé),-7.958974699999942,22.55261390000004,30,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4070,health_facility,PS Kantuzu (Poste de Santé),-7.8128787999999645,22.58244220000006,15,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4071,health_facility,PS Kapil (Poste de Santé),-7.88091819999994,22.582545700000026,15,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4072,health_facility,PS Rupeng (Poste de Santé),-7.826131999999973,22.583974400000045,15,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4073,health_facility,CS Kambangu (Centre de Santé),-7.990234899999962,22.46089720000004,30,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4074,health_facility,CS Kambundu (Centre de Santé),-8.083276099999978,22.476873300000022,30,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4075,health_facility,PS Dibai (Poste de Santé),-8.34470669999996,22.645542200000023,15,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4076,health_facility,PS Karl (Poste de Santé),-8.200932099999932,22.66843670000003,15,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4077,health_facility,CS Musumba (Centre de Santé),-8.355510899999956,22.64630130000006,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4078,health_facility,CS Mutiy (Centre de Santé),-8.354826099999968,22.63411160000004,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4079,health_facility,PS Kamwang (Poste de Santé),-8.359043799999938,22.64035350000006,15,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4080,health_facility,CSR Ntita (Centre de Santé de Référence),-8.370082799999977,22.599622500000063,50,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4081,health_facility,CS La Gloire (Centre de Santé),-10.781823799999929,25.713386800000023,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_4082,health_facility,CS Dorethee (Centre de Santé),-8.353886799999941,22.65232080000004,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4083,health_facility,CS Uzima (Centre de Santé),-8.35724209999995,22.651789300000075,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4084,health_facility,CS Kanampumb (Centre de Santé),-8.35539719999997,22.64933320000005,30,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4085,health_facility,CSR Istm (Centre de Santé de Référence),-8.357271199999957,22.646941500000025,50,type_based_estimate_non_shelter,34.9,140.0,2026-08-28T09:00,Lualaba,False
health_facility_4086,health_facility,CSR Kapanga (Centre de Santé de Référence),-8.387599799999975,22.570174500000064,50,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4087,health_facility,CS Kapanga (Centre de Santé),-8.38751579999996,22.56994100000003,30,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4088,health_facility,PS Musenyi (Poste de Santé),-8.374609299999975,22.50271810000004,15,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4089,health_facility,CS Murub (Centre de Santé),-8.011326999999937,22.21577570000005,30,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4090,health_facility,SSC Ruvund (Site Soin Communautaire),-7.983793599999956,22.299385200000074,15,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4091,health_facility,PS Chamba (Poste de Santé),-8.238382599999966,22.53530420000004,15,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4092,health_facility,CSR Christ Sauveur (Centre de Santé de Référence),-8.217328699999939,22.44637380000006,50,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4093,health_facility,CS Panda Mwila (Centre de Santé),-8.217748599999936,22.443421300000068,30,type_based_estimate_non_shelter,37.5,154.0,2026-08-28T09:00,Lualaba,False
health_facility_4094,health_facility,PS Chibang (Poste de Santé),-8.18647249999998,22.255962900000043,15,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4095,health_facility,SSC Kapang Kilong (Site Soin Communautaire),-8.22167289999993,22.092687900000044,15,type_based_estimate_non_shelter,41.2,156.0,2026-08-28T09:00,Lualaba,False
health_facility_4096,health_facility,CS Rubwiz (Centre de Santé),-8.197243599999979,22.221627400000045,30,type_based_estimate_non_shelter,36.8,153.0,2026-08-28T09:00,Lualaba,False
health_facility_4097,health_facility,PS Kafushi (Poste de Santé),-8.788781399999948,23.75069650000006,15,type_based_estimate_non_shelter,34.0,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4098,health_facility,PS Kasaji 1 (Poste de Santé),-8.872992899999929,23.741831700000034,15,type_based_estimate_non_shelter,34.0,114.0,2026-08-28T09:00,Lualaba,False
health_facility_4099,health_facility,PS Katika (Poste de Santé),-8.81843159999994,23.891193600000065,15,type_based_estimate_non_shelter,33.8,110.0,2026-08-28T09:00,Lualaba,False
health_facility_4100,health_facility,CS Mbangu (Centre de Santé),-9.091780699999958,23.716734700000075,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4101,health_facility,PS Ulamba (Poste de Santé),-9.049037799999953,23.707952000000034,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4102,health_facility,CS Sakundundu (Centre de Santé),-9.678982899999935,23.498037200000056,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4103,health_facility,PS Tshindji (Poste de Santé),-9.541732099999932,23.56431340000006,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4104,health_facility,CS Diyamba 1 (Centre de Santé),-9.25896169999993,23.526140300000066,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4105,health_facility,CS Ulamba (Centre de Santé),-9.286986699999945,23.50507710000005,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4106,health_facility,PS Sayisasa (Poste de Santé),-9.167679699999953,23.59589370000004,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4107,health_facility,SSC De Kaloko (Site Soin Communautaire),-9.670669799999928,23.860243800000035,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4108,health_facility,CS Ngongo (Centre de Santé),-9.66990579999998,23.844983700000057,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4109,health_facility,PS Lac (Poste de Santé),-9.689610899999934,23.84803350000004,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4110,health_facility,SSC Salueta (Site Soin Communautaire),-9.250068399999977,23.572891200000072,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4111,health_facility,PS Kafilo (Poste de Santé),-10.724347699999951,22.95523570000006,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4112,health_facility,CS Divuma Gare (Centre de Santé),-10.59722869999996,22.998199100000026,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4113,health_facility,PS Matongue (Poste de Santé),-10.620042799999965,22.921920900000032,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4114,health_facility,CS Divuma (Centre de Santé),-10.600830999999973,22.984782800000065,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4115,health_facility,PS Tshumakumelela (Poste de Santé),-10.385793599999944,23.29405520000006,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4116,health_facility,PS Kaloko (Poste de Santé),-10.31670029999998,23.19274400000006,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4117,health_facility,PS De Kamakama (Poste de Santé),-10.46373049999994,23.38259430000005,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4118,health_facility,CS Kambalala (Centre de Santé),-10.381714099999954,23.29015060000006,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4119,health_facility,PS Mbangu (Poste de Santé),-10.512382599999968,23.072409400000023,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4120,health_facility,PS Samuthengo (Poste de Santé),-10.476405199999933,23.258390200000065,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4121,health_facility,CS Malonga B (Centre de Santé),-10.427692699999966,23.16852410000007,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4122,health_facility,CSR Pour Tous (Centre de Santé de Référence),-10.379605499999968,23.45591710000008,50,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4123,health_facility,CS Fondation Katolo (Centre de Santé),-10.383879299999933,23.454444400000057,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4124,health_facility,CM Saint Andre (Centre Médical),-10.38031419999993,23.46054480000004,40,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4125,health_facility,CS Sympat (Centre de Santé),-10.392415599999936,23.458329500000048,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4126,health_facility,CS Le Sauveur (Centre de Santé),-10.390730799999972,23.46306800000008,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4127,health_facility,PS Joel (Poste de Santé),-10.38931839999998,23.45803460000008,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4128,health_facility,CS Swanamume (Centre de Santé),-9.832365899999957,23.15678030000004,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4129,health_facility,PS Poste de Santé (Poste de Santé),-10.516383599999926,22.918958400000065,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4130,health_facility,CS Se (Centre de Santé),-10.284127699999942,22.90366370000004,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4131,health_facility,PS Kabangu (Poste de Santé),-10.181675499999926,23.06519560000004,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4132,health_facility,CS Kakenge (Centre de Santé),-10.089156599999969,23.015240000000063,30,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4133,health_facility,PS Postolo (Poste de Santé),-10.247985399999948,23.161042700000053,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4134,health_facility,PS Beston (Poste de Santé),-10.35595589999997,23.52293080000004,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4135,health_facility,PS Colagrel (Poste de Santé),-10.256999399999929,23.36513530000008,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4136,health_facility,CSR Lueu (Centre de Santé de Référence),-10.33104439999994,23.47452130000005,50,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4137,health_facility,PS Muyumba (Poste de Santé),-10.250175199999944,23.507980600000053,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4138,health_facility,PS Salumbu (Poste de Santé),-10.299529199999938,23.07835460000007,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4139,health_facility,PS Samasaku (Poste de Santé),-10.380171399999938,23.13194740000006,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4140,health_facility,PS Samasaku (Poste de Santé),-10.342698799999935,23.13440410000004,15,type_based_estimate_non_shelter,,,,Lualaba,False
health_facility_4141,health_facility,PS Tshanika (Poste de Santé),-10.384973299999956,23.17847250000005,15,type_based_estimate_non_shelter,,,,Lualaba,False
